place_id,name,type,source,lat,lng,ward_number,population,households,area_sqkm,population_density,population_density_proxy,rating,review_count,price_level,has_rating,log_review_count,rating_review_signal,competitors_within_500m,competitors_within_200m,competitors_min_distance,competitors_avg_distance,roads_within_500m,roads_avg_distance,schools_within_500m,schools_within_200m,schools_min_distance,hospitals_within_500m,hospitals_min_distance,bus_stops_within_500m,bus_stops_min_distance,education_points_within_500m,education_points_within_200m,education_students_within_500m,education_intensity_score,accessibility_score,foot_traffic_score,competition_pressure,location_density_score,ward_population_log,road_feature_source,is_operational,computed_schools_within_500m,computed_schools_within_200m,computed_schools_min_distance,computed_hospitals_within_500m,computed_hospitals_within_200m,computed_hospitals_min_distance,computed_bus_stops_within_500m,computed_bus_stops_within_200m,computed_bus_stops_min_distance,computed_competitors_within_500m,computed_competitors_within_200m,computed_competitors_min_distance,computed_competitors_avg_distance,dataset_count_raw_files,combined_at,observed_outcome_score,observed_outcome_confidence,observed_outcome_tier,labeling_version
osm_10004776887,8 किशोर क्याफे,cafe,openstreetmap,27.6690092,85.3494937,32.0,83390.0,18531.0,4.4,18952.0,18.952,0.0,0.0,0.0,0,0.0,0.0,7.0,2.0,0.0,299.88,1.0,190.45,9.0,3.0,52.76,0.0,500.0,0.0,500.0,7,1,2141,4.4339,0.37,4.7,4.96,8.3892,11.3313,enriched,True,16,4,52.76,2,1,22.37,0,0,800.28,12,1,130.59,5010.8,8,2026-03-23T08:50:30.648265+00:00,53.0466,0.8268,medium_outcome,observed_outcome_v1
osm_10121403408,Aaha Lumbini Cafe,cafe,openstreetmap,27.6833295,85.3484231,32.0,83390.0,18531.0,4.4,18952.0,18.952,0.0,0.0,0.0,0,0.0,0.0,21.0,9.0,0.0,249.28,30.0,304.48,18.0,5.0,98.53,3.0,110.9,2.0,395.11,18,3,4871,9.3483,2.64,10.0,10.0,10.9252,11.3313,enriched,True,39,9,97.45,50,8,7.56,0,0,1287.22,20,8,18.72,4269.12,8,2026-03-23T08:50:30.648265+00:00,73.5505,0.9177,high_outcome,observed_outcome_v1
osm_10121424465,Aaha Lumbini Cafe,cafe,openstreetmap,27.6809019,85.3399198,32.0,83390.0,18531.0,4.4,18952.0,18.952,0.0,0.0,0.0,0,0.0,0.0,13.0,4.0,0.0,270.12,5.0,365.34,14.0,2.0,104.16,0.0,500.0,1.0,303.7,15,2,6458,7.9046,1.33,6.5,8.78,9.3072,11.3313,enriched,True,30,4,104.16,26,6,32.6,0,0,927.09,11,2,125.97,4063.52,8,2026-03-23T08:50:30.648265+00:00,66.7968,0.9019,medium_outcome,observed_outcome_v1
osm_10121417217,Bakery and Coffee Shop,cafe,openstreetmap,27.6831947,85.3479121,32.0,83390.0,18531.0,4.4,18952.0,18.952,0.0,0.0,0.0,0,0.0,0.0,23.0,10.0,0.0,245.61,30.0,314.52,20.0,7.0,52.03,3.0,58.4,2.0,395.64,22,5,5866,11.6854,2.52,10.0,10.0,10.8892,11.3313,enriched,True,45,13,49.35,53,9,46.64,0,0,1252.24,22,9,15.05,4251.92,8,2026-03-23T08:50:30.648265+00:00,79.485,0.9566,high_outcome,observed_outcome_v1
osm_1989508623,Bharyang Cafe,cafe,openstreetmap,27.6856732,85.3453507,32.0,83390.0,18531.0,4.4,18952.0,18.952,0.0,0.0,0.0,0,0.0,0.0,22.0,9.0,0.0,252.07,33.0,265.91,20.0,6.0,84.06,3.0,26.24,0.0,500.0,24,8,6546,13.7574,2.81,10.0,10.0,10.9762,11.3313,enriched,True,47,15,84.06,39,20,17.1,0,0,1441.12,21,8,43.62,4079.38,8,2026-03-23T08:50:30.648265+00:00,84.044,0.9838,high_outcome,observed_outcome_v1
osm_5390469021,Bonanza cafe & fast food,cafe,openstreetmap,27.6736056,85.3428304,32.0,83390.0,18531.0,4.4,18952.0,18.952,0.0,0.0,0.0,0,0.0,0.0,14.0,4.0,0.0,294.83,7.0,111.07,11.0,2.0,75.1,2.0,198.74,3.0,68.21,16,6,4151,9.9663,5.56,10.0,9.41,11.8012,11.3313,enriched,True,31,11,52.16,18,5,5.21,1,1,76.52,12,3,74.66,4502.89,8,2026-03-23T08:50:30.648265+00:00,75.2356,0.9236,high_outcome,observed_outcome_v1
osm_10121542428,Brunch Cafe,cafe,openstreetmap,27.685152,85.346015,32.0,83390.0,18531.0,4.4,18952.0,18.952,0.0,0.0,0.0,0,0.0,0.0,23.0,8.0,0.0,240.99,35.0,278.87,22.0,8.0,31.94,3.0,112.45,0.0,500.0,25,7,6656,13.6607,2.65,10.0,10.0,10.9282,11.3313,enriched,True,50,16,31.94,40,21,24.66,0,0,1398.09,22,7,36.11,4118.4,8,2026-03-23T08:50:30.648265+00:00,83.9618,0.9841,high_outcome,observed_outcome_v1
osm_10121417309,Cafe Aalya,cafe,openstreetmap,27.6848009,85.3455217,32.0,83390.0,18531.0,4.4,18952.0,18.952,0.0,0.0,0.0,0,0.0,0.0,24.0,9.0,0.0,248.45,35.0,301.65,21.0,8.0,28.13,3.0,107.77,0.0,500.0,23,8,6431,13.4038,2.38,10.0,10.0,10.8472,11.3313,enriched,True,47,17,28.13,43,22,25.64,0,0,1349.26,23,8,62.32,4109.43,8,2026-03-23T08:50:30.648265+00:00,83.6533,0.9834,high_outcome,observed_outcome_v1
osm_9969194259,Cafe D TAJ,cafe,openstreetmap,27.6760147,85.3457035,32.0,83390.0,18531.0,4.4,18952.0,18.952,0.0,0.0,0.0,0,0.0,0.0,18.0,6.0,0.0,295.78,27.0,355.36,18.0,3.0,102.82,3.0,105.12,3.0,101.82,21,3,6906,10.4681,3.02,10.0,10.0,11.0392,11.3313,enriched,True,44,6,102.82,35,8,56.93,1,0,454.19,16,5,108.2,4465.93,8,2026-03-23T08:50:30.648265+00:00,76.4286,0.9417,high_outcome,observed_outcome_v1
osm_10121598993,Chindo Cafe,cafe,openstreetmap,27.6803835,85.3420585,32.0,83390.0,18531.0,4.4,18952.0,18.952,0.0,0.0,0.0,0,0.0,0.0,14.0,5.0,0.0,232.4,2.0,369.99,15.0,4.0,81.39,0.0,500.0,1.0,382.24,15,4,6494,8.8058,0.63,6.8,9.41,9.2022,11.3313,enriched,True,32,8,81.39,36,4,17.88,0,0,830.98,12,4,10.4,4145.22,8,2026-03-23T08:50:30.648265+00:00,68.7583,0.9156,medium_outcome,observed_outcome_v1
osm_10121403413,Coctail Cafe and Restro,cafe,openstreetmap,27.6832792,85.3482417,32.0,83390.0,18531.0,4.4,18952.0,18.952,0.0,0.0,0.0,0,0.0,0.0,22.0,9.0,0.0,250.42,30.0,307.41,18.0,6.0,81.02,3.0,92.18,2.0,394.23,18,3,4871,9.3483,2.61,10.0,10.0,10.9162,11.3313,enriched,True,39,10,79.59,51,8,13.33,0,0,1274.42,21,8,18.72,4263.02,8,2026-03-23T08:50:30.648265+00:00,73.5173,0.9177,high_outcome,observed_outcome_v1
osm_9969194225,Diamond Cafe,cafe,openstreetmap,27.6765791,85.346606,32.0,83390.0,18531.0,4.4,18952.0,18.952,0.0,0.0,0.0,0,0.0,0.0,14.0,5.0,0.0,264.68,29.0,289.87,18.0,2.0,108.25,2.0,156.58,5.0,9.18,19,2,6804,9.3151,3.6,10.0,9.41,11.2132,11.3313,enriched,True,41,4,105.12,38,13,19.88,0,0,560.45,13,4,68.06,4470.46,8,2026-03-23T08:50:30.648265+00:00,74.0938,0.9242,high_outcome,observed_outcome_v1
osm_10121417272,EveryDay Food Cafe,cafe,openstreetmap,27.6854519,85.3458742,32.0,83390.0,18531.0,4.4,18952.0,18.952,0.0,0.0,0.0,0,0.0,0.0,21.0,8.0,0.0,224.72,35.0,273.34,20.0,7.0,35.99,3.0,79.91,0.0,500.0,25,6,6531,13.2069,2.72,10.0,10.0,10.9492,11.3313,enriched,True,49,14,35.29,38,19,18.37,0,0,1427.4,20,7,20.6,4104.95,8,2026-03-23T08:50:30.648265+00:00,83.643,0.9816,high_outcome,observed_outcome_v1
osm_2039623011,Green Cafe,cafe,openstreetmap,27.6753443,85.3447602,32.0,83390.0,18531.0,4.4,18952.0,18.952,0.0,0.0,0.0,0,0.0,0.0,16.0,4.0,0.0,260.06,15.0,294.25,17.0,4.0,77.79,3.0,14.06,3.0,220.92,21,4,5796,10.883,4.07,10.0,10.0,11.3542,11.3313,enriched,True,43,9,77.79,35,5,14.06,1,0,337.67,14,3,10.91,4468.1,8,2026-03-23T08:50:30.648265+00:00,77.5528,0.9443,high_outcome,observed_outcome_v1
osm_10121408433,Hotel Band D Cafe,cafe,openstreetmap,27.6804203,85.3416915,32.0,83390.0,18531.0,4.4,18952.0,18.952,0.0,0.0,0.0,0,0.0,0.0,12.0,5.0,0.0,189.22,2.0,342.32,16.0,4.0,53.87,0.0,500.0,1.0,356.83,16,4,7094,9.1734,0.76,7.1,8.14,9.3462,11.3313,enriched,True,33,8,52.6,34,6,50.43,0,0,838.48,10,4,27.58,4132.72,8,2026-03-23T08:50:30.648265+00:00,70.1465,0.9229,high_outcome,observed_outcome_v1
osm_10121388656,Inderni De Cafe,cafe,openstreetmap,27.6859223,85.3449714,32.0,83390.0,18531.0,4.4,18952.0,18.952,0.0,0.0,0.0,0,0.0,0.0,23.0,9.0,0.0,282.28,32.0,264.42,17.0,5.0,95.75,3.0,25.15,0.0,500.0,23,6,5636,12.4774,2.83,9.8,10.0,10.9122,11.3313,enriched,True,42,12,95.75,39,19,25.15,0,0,1462.13,22,8,23.68,4059.02,8,2026-03-23T08:50:30.648265+00:00,81.4688,0.9676,high_outcome,observed_outcome_v1
osm_10121388571,Indreni Stick Food Cafe,cafe,openstreetmap,27.6836408,85.3487952,32.0,83390.0,18531.0,4.4,18952.0,18.952,0.0,0.0,0.0,0,0.0,0.0,21.0,9.0,0.0,275.95,28.0,273.93,17.0,5.0,147.56,3.0,157.6,1.0,422.58,18,3,3971,9.3074,2.92,10.0,10.0,11.0092,11.3313,enriched,True,38,9,133.81,48,8,28.98,0,0,1334.53,20,8,50.4,4275.48,8,2026-03-23T08:50:30.648265+00:00,73.1879,0.9128,high_outcome,observed_outcome_v1
osm_10147414122,Jhilko Fast Food Cafe,cafe,openstreetmap,27.6797866,85.3471148,32.0,83390.0,18531.0,4.4,18952.0,18.952,0.0,0.0,0.0,0,0.0,0.0,19.0,2.0,0.0,317.62,33.0,310.7,22.0,7.0,44.28,2.0,217.93,3.0,220.34,19,7,5765,11.5319,4.0,10.0,10.0,11.3332,11.3313,enriched,True,44,15,17.41,56,8,82.17,0,0,878.6,18,1,29.56,4345.34,8,2026-03-23T08:50:30.648265+00:00,79.6202,0.9539,high_outcome,observed_outcome_v1
osm_10121397655,Junction Cafe,cafe,openstreetmap,27.6845321,85.3444826,32.0,83390.0,18531.0,4.4,18952.0,18.952,0.0,0.0,0.0,0,0.0,0.0,25.0,9.0,0.0,290.06,30.0,313.43,21.0,5.0,32.05,3.0,113.37,0.0,500.0,24,7,6431,13.3038,2.24,10.0,10.0,10.8052,11.3313,enriched,True,48,13,29.61,39,21,18.7,0,0,1302.19,24,8,99.23,4079.52,8,2026-03-23T08:50:30.648265+00:00,83.3879,0.9827,high_outcome,observed_outcome_v1
osm_10121417233,Kantipur Cafe,cafe,openstreetmap,27.6829973,85.3470072,32.0,83390.0,18531.0,4.4,18952.0,18.952,0.0,0.0,0.0,0,0.0,0.0,24.0,10.0,0.0,242.08,26.0,318.47,23.0,8.0,63.27,3.0,33.6,1.0,417.1,25,6,6541,13.2072,2.4,10.0,10.0,10.8532,11.3313,enriched,True,51,15,59.83,55,8,17.45,0,0,1197.75,23,9,13.38,4221.75,8,2026-03-23T08:50:30.648265+00:00,83.2556,0.9816,high_outcome,observed_outcome_v1
osm_10121566034,Kingstar Food Cafe,cafe,openstreetmap,27.6790518,85.3394111,32.0,83390.0,18531.0,4.4,18952.0,18.952,0.0,0.0,0.0,0,0.0,0.0,17.0,3.0,0.0,309.82,6.0,329.72,15.0,3.0,123.66,0.0,500.0,1.0,93.92,13,2,5128,7.1585,2.31,9.3,10.0,10.5812,11.3313,enriched,True,30,5,120.58,22,8,35.65,0,0,752.9,15,1,87.18,4128.18,8,2026-03-23T08:50:30.648265+00:00,66.9235,0.8859,medium_outcome,observed_outcome_v1
osm_10121424361,Metro City Cafe,cafe,openstreetmap,27.6762787,85.3387221,32.0,83390.0,18531.0,4.4,18952.0,18.952,0.0,0.0,0.0,0,0.0,0.0,12.0,2.0,0.0,327.99,10.0,435.41,8.0,1.0,89.23,1.0,303.84,3.0,226.52,12,2,2857,6.6916,1.68,5.7,8.14,9.1322,11.3313,enriched,True,24,4,39.49,19,5,121.36,0,0,538.94,10,1,93.76,4244.9,8,2026-03-23T08:50:30.648265+00:00,61.051,0.8667,medium_outcome,observed_outcome_v1
osm_10121424452,New Cafe,cafe,openstreetmap,27.6807949,85.3449721,32.0,83390.0,18531.0,4.4,18952.0,18.952,0.0,0.0,0.0,0,0.0,0.0,29.0,3.0,0.0,362.4,21.0,471.19,28.0,2.0,162.46,2.0,342.04,2.0,443.15,24,2,9359,11.1288,0.52,10.0,10.0,10.2892,11.3313,enriched,True,56,4,161.68,72,4,69.18,0,0,903.14,28,2,134.5,4225.01,8,2026-03-23T08:50:30.648265+00:00,77.6368,0.958,high_outcome,observed_outcome_v1
osm_10121401002,Oats Cafe,cafe,openstreetmap,27.6787678,85.3355234,32.0,83390.0,18531.0,4.4,18952.0,18.952,0.0,0.0,0.0,0,0.0,0.0,9.0,4.0,0.0,269.74,7.0,185.98,8.0,0.0,274.66,0.0,500.0,2.0,343.02,8,0,2240,4.3429,3.14,3.0,6.23,8.6252,11.3313,enriched,True,18,0,255.03,16,2,15.75,0,0,958.05,7,3,67.78,4053.09,8,2026-03-23T08:50:30.648265+00:00,53.9814,0.8264,medium_outcome,observed_outcome_v1
osm_10147414098,Paris Foodland And Cafe,cafe,openstreetmap,27.6828095,85.3462384,32.0,83390.0,18531.0,4.4,18952.0,18.952,0.0,0.0,0.0,0,0.0,0.0,27.0,6.0,0.0,277.33,25.0,346.79,24.0,6.0,135.4,3.0,111.96,1.0,447.84,25,5,8391,12.807,1.98,10.0,10.0,10.7272,11.3313,enriched,True,52,12,133.42,59,8,77.05,0,0,1153.03,26,5,78.53,4198.23,8,2026-03-23T08:50:30.648265+00:00,82.5763,0.9809,high_outcome,observed_outcome_v1
osm_10121599002,Raj Coffee Shop,cafe,openstreetmap,27.6812043,85.3436868,32.0,83390.0,18531.0,4.4,18952.0,18.952,0.0,0.0,0.0,0,0.0,0.0,25.0,5.0,0.0,348.37,1.0,457.37,28.0,2.0,104.94,2.0,414.09,0.0,500.0,26,3,9644,12.2848,0.05,10.0,10.0,10.1482,11.3313,enriched,True,58,5,103.12,47,5,60.75,0,0,925.33,23,4,134.33,4164.85,8,2026-03-23T08:50:30.648265+00:00,80.1757,0.9759,high_outcome,observed_outcome_v1
osm_10121599013,Ringo S Cafe,cafe,openstreetmap,27.6797805,85.3397379,32.0,83390.0,18531.0,4.4,18952.0,18.952,0.0,0.0,0.0,0,0.0,0.0,17.0,4.0,0.0,300.0,6.0,354.48,14.0,5.0,61.75,0.0,500.0,1.0,180.85,14,4,5558,8.4246,1.9,6.5,10.0,9.4782,11.3313,enriched,True,30,9,59.09,27,6,20.08,0,0,814.89,15,2,87.18,4104.82,8,2026-03-23T08:50:30.648265+00:00,67.921,0.9066,medium_outcome,observed_outcome_v1
osm_10024851083,Roadside Cafe,cafe,openstreetmap,27.6858625,85.3447406,32.0,83390.0,18531.0,4.4,18952.0,18.952,0.0,0.0,0.0,0,0.0,0.0,23.0,9.0,0.0,286.94,29.0,246.8,19.0,7.0,88.69,3.0,38.73,0.0,500.0,25,8,6711,14.1123,3.04,10.0,10.0,11.0452,11.3313,enriched,True,46,16,88.69,39,19,6.94,0,0,1452.22,22,8,23.68,4052.15,8,2026-03-23T08:50:30.648265+00:00,84.2415,0.9843,high_outcome,observed_outcome_v1
osm_10121523091,S Cafe,cafe,openstreetmap,27.6830902,85.3477676,32.0,83390.0,18531.0,4.4,18952.0,18.952,0.0,0.0,0.0,0,0.0,0.0,23.0,10.0,0.0,242.55,32.0,333.04,20.0,8.0,34.79,3.0,41.98,2.0,390.27,22,5,5866,11.6854,2.32,10.0,10.0,10.8292,11.3313,enriched,True,45,14,31.53,53,9,41.98,0,0,1235.82,22,9,17.04,4249.34,8,2026-03-23T08:50:30.648265+00:00,79.3414,0.9566,high_outcome,observed_outcome_v1
osm_11399486869,SM BAKERY CAFE & GAMING,cafe,openstreetmap,27.680078,85.3431934,32.0,83390.0,18531.0,4.4,18952.0,18.952,0.0,0.0,0.0,0,0.0,0.0,20.0,6.0,0.0,318.16,6.0,476.9,21.0,4.0,95.84,1.0,477.09,1.0,460.52,21,3,8559,10.511,0.27,9.0,10.0,9.8642,11.3313,enriched,True,44,7,95.84,47,6,102.82,0,0,796.36,18,5,116.8,4193.44,8,2026-03-23T08:50:30.648265+00:00,74.9064,0.9469,high_outcome,observed_outcome_v1
osm_10121424551,Salyan Basanta Tandoori Dawa and Cafe,cafe,openstreetmap,27.6796172,85.3468835,32.0,83390.0,18531.0,4.4,18952.0,18.952,0.0,0.0,0.0,0,0.0,0.0,22.0,4.0,0.0,343.55,30.0,298.53,21.0,7.0,72.07,2.0,202.81,3.0,244.56,19,7,5965,11.5388,4.1,10.0,10.0,11.3632,11.3313,enriched,True,43,15,19.91,56,10,81.45,0,0,851.0,21,3,29.56,4343.36,8,2026-03-23T08:50:30.648265+00:00,79.7532,0.9547,high_outcome,observed_outcome_v1
osm_4377572768,Siddhartha Sweets and Bakery,cafe,openstreetmap,27.6832434,85.3477695,32.0,83390.0,18531.0,4.4,18952.0,18.952,0.0,0.0,0.0,0,0.0,0.0,23.0,10.0,0.0,239.49,27.0,292.43,20.0,7.0,50.72,3.0,47.46,1.0,405.87,22,4,5866,11.2354,2.74,10.0,10.0,10.9552,11.3313,enriched,True,45,12,46.8,53,10,47.46,0,0,1251.49,22,9,15.05,4244.47,8,2026-03-23T08:50:30.648265+00:00,78.5426,0.9498,high_outcome,observed_outcome_v1
osm_10121388739,T-Time Cafe,cafe,openstreetmap,27.6784275,85.3349523,32.0,83390.0,18531.0,4.4,18952.0,18.952,0.0,0.0,0.0,0,0.0,0.0,8.0,4.0,0.0,274.39,7.0,211.68,7.0,0.0,295.34,0.0,500.0,2.0,395.6,8,0,2240,4.3429,2.84,2.7,5.59,8.4302,11.3313,enriched,True,17,1,189.73,13,2,56.84,0,0,976.01,6,3,67.78,4057.93,8,2026-03-23T08:50:30.648265+00:00,53.5312,0.8264,medium_outcome,observed_outcome_v1
osm_10121542421,The Cosy Cafe,cafe,openstreetmap,27.6854034,85.3456723,32.0,83390.0,18531.0,4.4,18952.0,18.952,0.0,0.0,0.0,0,0.0,0.0,21.0,8.0,0.0,224.06,35.0,277.91,21.0,8.0,54.81,3.0,69.08,0.0,500.0,25,8,6656,14.1107,2.67,10.0,10.0,10.9342,11.3313,enriched,True,49,17,54.19,39,20,19.16,0,0,1417.88,20,7,20.6,4098.52,8,2026-03-23T08:50:30.648265+00:00,83.9837,0.9841,high_outcome,observed_outcome_v1
osm_1927427331,The Free Zone Cafe and Food Land,cafe,openstreetmap,27.6779369,85.3475603,32.0,83390.0,18531.0,4.4,18952.0,18.952,0.0,0.0,0.0,0,0.0,0.0,13.0,5.0,0.0,281.74,29.0,203.65,19.0,5.0,102.85,2.0,25.86,5.0,182.35,16,4,5390,9.1185,4.97,10.0,8.78,11.6242,11.3313,enriched,True,37,10,102.85,46,16,25.86,0,0,735.46,12,4,55.99,4442.71,8,2026-03-23T08:50:30.648265+00:00,74.1126,0.9163,high_outcome,observed_outcome_v1
osm_4697135290,Unknown Cafe,cafe,openstreetmap,27.6902605,85.3641305,32.0,83390.0,18531.0,4.4,18952.0,18.952,0.0,0.0,0.0,0,0.0,0.0,4.0,1.0,0.0,283.06,8.0,415.29,11.0,3.0,97.76,1.0,428.6,2.0,389.5,11,3,4366,6.8764,1.34,6.3,3.05,9.2402,11.3313,enriched,True,22,6,97.76,1,0,428.6,0,0,2669.03,6,0,348.6,4930.52,8,2026-03-23T08:50:30.648265+00:00,65.5821,0.8783,medium_outcome,observed_outcome_v1
osm_4742382628,Unknown Cafe,cafe,openstreetmap,27.6929724,85.3669302,32.0,83390.0,18531.0,4.4,18952.0,18.952,0.0,0.0,0.0,0,0.0,0.0,4.0,1.0,0.0,265.63,5.0,430.22,11.0,2.0,52.04,0.0,500.0,1.0,428.39,11,3,3181,6.8131,0.61,5.6,3.05,8.7762,11.3313,enriched,True,22,5,52.04,0,0,801.58,0,0,2775.49,3,0,322.35,5075.39,8,2026-03-23T08:50:30.648265+00:00,64.1636,0.8708,medium_outcome,observed_outcome_v1
osm_5174102521,Unknown Cafe,cafe,openstreetmap,27.6900618,85.3676639,32.0,83390.0,18531.0,4.4,18952.0,18.952,0.0,0.0,0.0,0,0.0,0.0,4.0,2.0,0.0,178.06,3.0,137.61,8.0,0.0,216.19,0.0,500.0,0.0,500.0,8,0,2891,4.3939,1.3,2.4,3.05,7.8632,11.3313,enriched,True,16,0,214.75,0,0,768.07,0,0,2981.61,6,1,32.05,5150.57,8,2026-03-23T08:50:30.648265+00:00,56.0412,0.8325,medium_outcome,observed_outcome_v1
osm_10208827818,Unknown Cafe,cafe,openstreetmap,27.6902147,85.3679398,32.0,83390.0,18531.0,4.4,18952.0,18.952,0.0,0.0,0.0,0,0.0,0.0,4.0,2.0,0.0,182.37,3.0,127.46,8.0,0.0,227.51,0.0,500.0,0.0,500.0,8,0,2891,4.3939,1.34,2.4,3.05,7.8752,11.3313,enriched,True,16,0,225.55,0,0,797.02,0,0,2997.55,6,1,32.05,5166.15,8,2026-03-23T08:50:30.648265+00:00,56.1043,0.8325,medium_outcome,observed_outcome_v1
osm_11875471969,Unknown Cafe,cafe,openstreetmap,27.6720281,85.3463191,32.0,83390.0,18531.0,4.4,18952.0,18.952,0.0,0.0,0.0,0,0.0,0.0,13.0,3.0,0.0,323.05,6.0,425.88,11.0,3.0,87.69,2.0,404.9,2.0,438.41,13,3,4596,7.5866,0.86,6.7,8.78,9.2362,11.3313,enriched,True,27,6,87.69,10,1,11.02,1,0,372.21,11,1,61.87,4708.51,8,2026-03-23T08:50:30.648265+00:00,64.3685,0.8901,medium_outcome,observed_outcome_v1
osm_11875473869,Unknown Cafe,cafe,openstreetmap,27.6716214,85.3458904,32.0,83390.0,18531.0,4.4,18952.0,18.952,0.0,0.0,0.0,0,0.0,0.0,13.0,3.0,0.0,343.73,6.0,411.34,10.0,3.0,50.55,1.0,435.77,2.0,416.88,12,3,4146,7.216,1.08,6.0,8.78,9.0572,11.3313,enriched,True,25,6,50.55,5,1,63.99,1,0,348.11,12,1,61.87,4718.38,8,2026-03-23T08:50:30.648265+00:00,62.7954,0.8824,medium_outcome,observed_outcome_v1
osm_8187610031,उग्रचण्डी क्याफे,cafe,openstreetmap,27.6717146,85.3509083,32.0,83390.0,18531.0,4.4,18952.0,18.952,0.0,0.0,0.0,0,0.0,0.0,9.0,2.0,0.0,312.08,11.0,435.18,10.0,4.0,52.71,3.0,217.21,4.0,415.71,8,4,2391,6.156,1.19,8.9,6.23,10.1052,11.3313,enriched,True,18,8,45.83,5,0,217.21,0,0,821.55,14,1,79.35,4899.72,8,2026-03-23T08:50:30.648265+00:00,61.3977,0.855,medium_outcome,observed_outcome_v1
osm_6398570286,कोटेश्वर पार्टी दरबार,cafe,openstreetmap,27.6712163,85.3503315,32.0,83390.0,18531.0,4.4,18952.0,18.952,0.0,0.0,0.0,0,0.0,0.0,8.0,3.0,0.0,268.59,4.0,437.4,10.0,3.0,80.8,2.0,274.28,2.0,476.39,8,3,2391,5.706,0.39,7.9,5.59,9.5152,11.3313,enriched,True,18,6,78.52,4,0,266.57,0,0,777.29,13,2,79.35,4905.86,8,2026-03-23T08:50:30.648265+00:00,58.9961,0.8482,medium_outcome,observed_outcome_v1
osm_9969194282,गरिमा क्याफे,cafe,openstreetmap,27.675408,85.3448445,32.0,83390.0,18531.0,4.4,18952.0,18.952,0.0,0.0,0.0,0,0.0,0.0,16.0,4.0,0.0,259.91,15.0,292.08,17.0,4.0,77.24,3.0,3.27,3.0,210.02,21,4,5796,10.883,4.07,10.0,10.0,11.3542,11.3313,enriched,True,43,9,77.24,35,6,3.27,1,0,348.34,14,3,10.91,4467.58,8,2026-03-23T08:50:30.648265+00:00,77.5629,0.9443,high_outcome,observed_outcome_v1
osm_10121566060,चेमजोङ क्याफे,cafe,openstreetmap,27.6780068,85.3362614,32.0,83390.0,18531.0,4.4,18952.0,18.952,0.0,0.0,0.0,0,0.0,0.0,10.0,3.0,0.0,276.68,6.0,201.89,8.0,0.0,253.49,0.0,500.0,1.0,268.5,7,0,2040,3.9742,2.76,2.7,6.87,8.4062,11.3313,enriched,True,17,0,253.49,11,2,44.54,0,0,847.37,8,2,111.54,4103.46,8,2026-03-23T08:50:30.648265+00:00,52.3423,0.819,medium_outcome,observed_outcome_v1
osm_10004786529,जे. के. क्याफे,cafe,openstreetmap,27.6700281,85.3501531,32.0,83390.0,18531.0,4.4,18952.0,18.952,0.0,0.0,0.0,0,0.0,0.0,7.0,3.0,0.0,257.07,1.0,202.89,10.0,3.0,156.74,1.0,407.56,0.0,500.0,8,1,2391,4.806,0.36,5.4,4.96,8.6312,11.3313,enriched,True,18,4,156.74,3,1,134.94,0,0,803.64,12,2,130.59,4971.19,8,2026-03-23T08:50:30.648265+00:00,54.8517,0.8347,medium_outcome,observed_outcome_v1
osm_9956153379,टिकान मोमो र क्याफे सेन्टर,cafe,openstreetmap,27.6756155,85.3519291,32.0,83390.0,18531.0,4.4,18952.0,18.952,0.0,0.0,0.0,0,0.0,0.0,3.0,2.0,0.0,196.72,31.0,327.92,7.0,0.0,266.31,5.0,11.89,5.0,47.88,7,0,1715,3.9396,4.62,9.6,2.41,11.3792,11.3313,enriched,True,15,0,266.31,14,4,11.89,0,0,958.54,2,1,144.9,4734.39,8,2026-03-23T08:50:30.648265+00:00,58.4275,0.8148,medium_outcome,observed_outcome_v1
osm_10004776907,ताहारो क्याफे,cafe,openstreetmap,27.6744633,85.3526165,32.0,83390.0,18531.0,4.4,18952.0,18.952,0.0,0.0,0.0,0,0.0,0.0,4.0,2.0,0.0,229.8,10.0,132.13,6.0,1.0,169.66,5.0,61.47,4.0,113.86,7,1,2050,4.4252,7.15,8.5,3.05,11.7532,11.3313,enriched,True,13,2,169.66,5,3,61.47,0,0,993.29,6,1,144.9,4822.21,8,2026-03-23T08:50:30.648265+00:00,60.7271,0.8258,medium_outcome,observed_outcome_v1
osm_10121388680,नदी सिभर साइड क्याफे,cafe,openstreetmap,27.6849483,85.3435912,32.0,83390.0,18531.0,4.4,18952.0,18.952,0.0,0.0,0.0,0,0.0,0.0,24.0,6.0,0.0,327.41,26.0,286.19,17.0,5.0,120.98,3.0,133.29,0.0,500.0,22,6,5536,12.1238,2.57,9.8,10.0,10.8342,11.3313,enriched,True,41,11,45.33,39,15,50.34,0,0,1339.32,23,5,99.23,4036.79,8,2026-03-23T08:50:30.648265+00:00,80.2661,0.9619,high_outcome,observed_outcome_v1
osm_4561938989,नाईस फुड क्याफे,cafe,openstreetmap,27.6737801,85.3420983,32.0,83390.0,18531.0,4.4,18952.0,18.952,0.0,0.0,0.0,0,0.0,0.0,14.0,4.0,0.0,307.32,6.0,46.0,10.0,2.0,147.08,2.0,134.5,2.0,38.21,17,7,4751,10.7933,5.69,10.0,9.41,11.8402,11.3313,enriched,True,32,12,18.48,17,5,25.74,1,1,110.44,12,3,74.66,4471.28,8,2026-03-23T08:50:30.648265+00:00,77.6183,0.9388,high_outcome,observed_outcome_v1
