place_id,name,lat,lng,type,rating,review_count,price_level,is_operational,source,competitors_within_500m,competitors_within_200m,competitors_min_distance,competitors_avg_distance,roads_within_500m,roads_avg_distance,schools_within_500m,schools_within_200m,schools_min_distance,hospitals_within_500m,hospitals_min_distance,bus_stops_within_500m,bus_stops_min_distance,population_density_proxy,accessibility_score,foot_traffic_score,competition_pressure,ward_number,population,households,area_sqkm,population_density,computed_schools_within_500m,computed_schools_within_200m,computed_schools_min_distance,computed_hospitals_within_500m,computed_hospitals_within_200m,computed_hospitals_min_distance,computed_bus_stops_within_500m,computed_bus_stops_within_200m,computed_bus_stops_min_distance,computed_competitors_within_500m,computed_competitors_within_200m,computed_competitors_min_distance,computed_competitors_avg_distance,education_points_within_500m,education_points_within_200m,education_students_within_500m,road_feature_source,dataset_count_raw_files,combined_at
osm_9899595481,Jalpa Coffee Club,27.6815496,85.3106779,cafe,,,,True,openstreetmap,32.0,4.0,46.95,4073.35,8.0,1500.0,3.0,0.0,253.42,6.0,187.84,0.0,1027.78,8.674,1.35,5.57125,9.6,11,14313,3180,1.65,8674,3,0,253.42,6,1,187.84,0,0,1027.78,32,4,46.95,4073.35,0,0,0,fallback,8,2026-03-23T08:51:12.926897+00:00
osm_1858151606,Jhapali Chiya Pasal,27.6787655,85.3212468,cafe,,,,True,openstreetmap,32.0,5.0,31.33,3954.17,8.0,1500.0,8.0,3.0,24.61,20.0,56.78,1.0,62.92,8.674,2.55,5.57125,9.6,11,14313,3180,1.65,8674,8,3,24.61,20,6,56.78,1,1,62.92,32,5,31.33,3954.17,0,0,0,fallback,8,2026-03-23T08:51:12.926897+00:00
osm_1937718428,Junction Cafe,27.6729425,85.3156059,cafe,,,,True,openstreetmap,29.0,6.0,61.34,4344.58,8.0,1500.0,14.0,5.0,99.77,16.0,135.1,0.0,853.34,8.674,2.5,5.57125,8.7,11,14313,3180,1.65,8674,14,5,99.77,16,1,135.1,0,0,853.34,29,6,61.34,4344.58,0,0,0,fallback,8,2026-03-23T08:51:12.926897+00:00
osm_10701172477,Kafe Codes,27.688771,85.3278975,cafe,,,,True,openstreetmap,18.0,12.0,0.0,180.76,13.0,287.78,22.0,6.0,36.32,6.0,148.66,1.0,297.79,98.04,3.09,10.0,10.0,11,14313,3180,1.65,8674,59,17,25.71,8,1,148.66,0,0,867.92,16,10,14.78,3627.9,27,9,6401,enriched,8,2026-03-23T08:51:12.926897+00:00
osm_10701237339,Kaffee Codes,27.6889038,85.3278908,cafe,,,,True,openstreetmap,18.0,11.0,0.0,179.99,13.0,280.2,23.0,6.0,47.67,6.0,136.54,1.0,284.67,100.59,3.21,10.0,10.0,11,14313,3180,1.65,8674,60,15,11.02,8,2,136.54,0,0,857.8,16,9,14.78,3625.21,27,8,6401,enriched,8,2026-03-23T08:51:12.926897+00:00
osm_11353483095,Keroneva Cafe,27.6872966,85.3141706,cafe,,,,True,openstreetmap,18.0,2.0,136.36,3806.9,8.0,1500.0,3.0,0.0,219.34,5.0,225.4,0.0,1011.49,8.674,1.2,5.57125,5.4,11,14313,3180,1.65,8674,3,0,219.34,5,0,225.4,0,0,1011.49,18,2,136.36,3806.9,0,0,0,fallback,8,2026-03-23T08:51:12.926897+00:00
osm_1096317916,Korean Taste Restaurant,27.6743179,85.3182364,cafe,,,,True,openstreetmap,30.0,0.0,222.13,4214.12,8.0,1500.0,12.0,4.0,130.4,26.0,112.66,0.0,588.43,8.674,2.5,5.57125,9.0,11,14313,3180,1.65,8674,12,4,130.4,26,2,112.66,0,0,588.43,30,0,222.13,4214.12,0,0,0,fallback,8,2026-03-23T08:51:12.926897+00:00
osm_675712062,Manna Cafe,27.678298,85.3122961,cafe,,,,True,openstreetmap,38.0,10.0,8.33,4148.55,8.0,1500.0,2.0,0.0,249.64,15.0,286.7,0.0,837.29,8.674,1.3,5.57125,10.0,11,14313,3180,1.65,8674,2,0,249.64,15,0,286.7,0,0,837.29,38,10,8.33,4148.55,0,0,0,fallback,8,2026-03-23T08:51:12.926897+00:00
osm_4329284695,Mellow Mug,27.6809659,85.3204337,cafe,,,,True,openstreetmap,17.0,7.0,15.34,3874.1,8.0,1500.0,11.0,1.0,173.99,15.0,242.14,1.0,207.63,8.674,2.85,5.57125,5.1,11,14313,3180,1.65,8674,11,1,173.99,15,0,242.14,1,0,207.63,17,7,15.34,3874.1,0,0,0,fallback,8,2026-03-23T08:51:12.926897+00:00
osm_3753930765,Mocha Pot,27.6784388,85.3142984,cafe,,,,True,openstreetmap,34.0,6.0,95.68,4087.34,8.0,1500.0,4.0,0.0,379.8,18.0,223.68,0.0,639.62,8.674,1.6,5.57125,10.0,11,14313,3180,1.65,8674,4,0,379.8,18,0,223.68,0,0,639.62,34,6,95.68,4087.34,0,0,0,fallback,8,2026-03-23T08:51:12.926897+00:00
osm_11341059021,Mustang coffee,27.6859348,85.3162048,cafe,,,,True,openstreetmap,17.0,4.0,54.39,3789.62,8.0,1500.0,8.0,0.0,222.29,14.0,7.19,0.0,880.03,8.674,2.2,5.57125,5.1,11,14313,3180,1.65,8674,8,0,222.29,14,4,7.19,0,0,880.03,17,4,54.39,3789.62,0,0,0,fallback,8,2026-03-23T08:51:12.926897+00:00
osm_5331658970,Nepabeanz,27.6870772,85.3115872,cafe,,,,True,openstreetmap,19.0,1.0,179.95,3887.87,8.0,1500.0,2.0,1.0,121.25,6.0,424.95,0.0,1215.96,8.674,1.2,5.57125,5.7,11,14313,3180,1.65,8674,2,1,121.25,6,0,424.95,0,0,1215.96,19,1,179.95,3887.87,0,0,0,fallback,8,2026-03-23T08:51:12.926897+00:00
osm_669530248,New Orleans Cafe,27.6760015,85.3142368,cafe,,,,True,openstreetmap,35.0,6.0,14.69,4204.95,8.0,1500.0,7.0,0.0,211.2,20.0,24.75,0.0,728.93,8.674,2.05,5.57125,10.0,11,14313,3180,1.65,8674,7,0,211.2,20,7,24.75,0,0,728.93,35,6,14.69,4204.95,0,0,0,fallback,8,2026-03-23T08:51:12.926897+00:00
osm_11341068130,PD Coffee Lab,27.6860176,85.3156255,cafe,,,,True,openstreetmap,19.0,2.0,17.78,3800.31,8.0,1500.0,8.0,0.0,278.04,13.0,64.6,0.0,918.03,8.674,2.2,5.57125,5.7,11,14313,3180,1.65,8674,8,0,278.04,13,4,64.6,0,0,918.03,19,2,17.78,3800.31,0,0,0,fallback,8,2026-03-23T08:51:12.926897+00:00
osm_9942584622,Paal,27.6760621,85.3200337,cafe,,,,True,openstreetmap,35.0,8.0,51.89,4093.54,8.0,1500.0,16.0,0.0,220.62,26.0,59.14,1.0,347.17,8.674,2.85,5.57125,10.0,11,14313,3180,1.65,8674,16,0,220.62,26,9,59.14,1,0,347.17,35,8,51.89,4093.54,0,0,0,fallback,8,2026-03-23T08:51:12.926897+00:00
osm_4664767490,Redmud Coffee,27.6931779,85.3190344,cafe,,,,True,openstreetmap,7.0,2.0,0.0,267.97,29.0,338.98,2.0,1.0,129.84,7.0,310.33,4.0,93.43,64.94,3.44,9.1,4.96,11,14313,3180,1.65,8674,10,6,105.98,15,0,226.88,1,0,231.72,6,1,115.9,3612.89,5,3,4455,enriched,8,2026-03-23T08:51:12.926897+00:00
osm_2521950150,Roadhouse Cafe,27.6761042,85.3130233,cafe,,,,True,openstreetmap,37.0,6.0,39.17,4231.99,8.0,1500.0,5.0,0.0,319.48,14.0,143.55,0.0,831.31,8.674,1.75,5.57125,10.0,11,14313,3180,1.65,8674,5,0,319.48,14,4,143.55,0,0,831.31,37,6,39.17,4231.99,0,0,0,fallback,8,2026-03-23T08:51:12.926897+00:00
osm_2858843075,S Cafe and Coffee Shop,27.6866445,85.3094098,cafe,,,,True,openstreetmap,16.0,0.0,219.73,3973.69,8.0,1500.0,3.0,0.0,290.66,3.0,254.4,0.0,1395.22,8.674,0.9,5.57125,4.8,11,14313,3180,1.65,8674,3,0,290.66,3,0,254.4,0,0,1395.22,16,0,219.73,3973.69,0,0,0,fallback,8,2026-03-23T08:51:12.926897+00:00
osm_11341043746,Sami croissantery,27.6839466,85.3122468,cafe,,,,True,openstreetmap,19.0,5.0,68.28,3945.91,8.0,1500.0,3.0,1.0,151.77,6.0,120.4,0.0,994.42,8.674,1.35,5.57125,5.7,11,14313,3180,1.65,8674,3,1,151.77,6,1,120.4,0,0,994.42,19,5,68.28,3945.91,0,0,0,fallback,8,2026-03-23T08:51:12.926897+00:00
osm_11353483279,Sesame bakery and coffee,27.6849094,85.3125949,cafe,,,,True,openstreetmap,19.0,6.0,24.79,3908.46,8.0,1500.0,2.0,2.0,39.36,8.0,230.9,0.0,1029.1,8.674,1.3,5.57125,5.7,11,14313,3180,1.65,8674,2,2,39.36,8,0,230.9,0,0,1029.1,19,6,24.79,3908.46,0,0,0,fallback,8,2026-03-23T08:51:12.926897+00:00
osm_4744759928,Sharma's Tea Shop,27.6890496,85.3127722,cafe,,,,True,openstreetmap,14.0,1.0,61.66,3812.21,8.0,1500.0,5.0,0.0,319.98,8.0,374.31,0.0,992.95,8.674,1.75,5.57125,4.2,11,14313,3180,1.65,8674,5,0,319.98,8,0,374.31,0,0,992.95,14,1,61.66,3812.21,1,0,2200,fallback,8,2026-03-23T08:51:12.926897+00:00
osm_1937703863,The Green Cafe,27.6759908,85.3158284,cafe,,,,True,openstreetmap,36.0,4.0,87.51,4168.47,8.0,1500.0,7.0,2.0,70.34,22.0,18.16,0.0,596.44,8.674,2.05,5.57125,10.0,11,14313,3180,1.65,8674,7,2,70.34,22,10,18.16,0,0,596.44,36,4,87.51,4168.47,0,0,0,fallback,8,2026-03-23T08:51:12.926897+00:00
osm_9926729709,The Kwality Food Cafe,27.6931611,85.3149591,cafe,,,,True,openstreetmap,7.0,2.0,0.0,281.56,30.0,284.34,3.0,1.0,183.36,6.0,39.11,5.0,50.02,64.94,3.81,10.0,4.96,11,14313,3180,1.65,8674,9,1,183.36,17,9,38.11,0,0,624.24,6,1,58.57,3695.22,4,0,3780,enriched,8,2026-03-23T08:51:12.926897+00:00
osm_1497531274,The bakery cafe,27.6727379,85.3139678,cafe,,,,True,openstreetmap,26.0,4.0,126.09,4395.53,8.0,1500.0,14.0,1.0,191.51,13.0,167.9,0.0,974.35,8.674,2.5,5.57125,7.8,11,14313,3180,1.65,8674,14,1,191.51,13,1,167.9,0,0,974.35,26,4,126.09,4395.53,0,0,0,fallback,8,2026-03-23T08:51:12.926897+00:00
osm_2117332527,Top Of The World Coffee,27.6806586,85.3104612,cafe,,,,True,openstreetmap,31.0,5.0,45.4,4112.86,8.0,1500.0,2.0,1.0,152.17,6.0,286.48,0.0,1027.32,8.674,1.2,5.57125,9.3,11,14313,3180,1.65,8674,2,1,152.17,6,0,286.48,0,0,1027.32,31,5,45.4,4112.86,0,0,0,fallback,8,2026-03-23T08:51:12.926897+00:00
osm_4464318792,Unknown Cafe,27.6720257,85.3169819,cafe,,,,True,openstreetmap,19.0,5.0,6.75,4373.81,8.0,1500.0,15.0,5.0,84.69,12.0,170.97,0.0,808.67,8.674,2.5,5.57125,5.7,11,14313,3180,1.65,8674,15,5,84.69,12,1,170.97,0,0,808.67,19,5,6.75,4373.81,0,0,0,fallback,8,2026-03-23T08:51:12.926897+00:00
osm_4553535333,Unknown Cafe,27.6889259,85.3089849,cafe,,,,True,openstreetmap,8.0,0.0,257.11,3943.88,8.0,1500.0,1.0,0.0,446.79,3.0,141.65,0.0,1327.47,8.674,0.6,5.57125,2.4,11,14313,3180,1.65,8674,1,0,446.79,3,1,141.65,0,0,1327.47,8,0,257.11,3943.88,0,0,0,fallback,8,2026-03-23T08:51:12.926897+00:00
osm_4631686301,Unknown Cafe,27.6811137,85.3204159,cafe,,,,True,openstreetmap,17.0,7.0,12.7,3868.86,8.0,1500.0,10.0,1.0,158.08,15.0,258.66,1.0,224.15,8.674,2.85,5.57125,5.1,11,14313,3180,1.65,8674,10,1,158.08,15,0,258.66,1,0,224.15,17,7,12.7,3868.86,0,0,0,fallback,8,2026-03-23T08:51:12.926897+00:00
osm_4631686496,Unknown Cafe,27.6810705,85.3205353,cafe,,,,True,openstreetmap,17.0,7.0,12.7,3869.19,8.0,1500.0,11.0,1.0,167.29,15.0,252.99,1.0,217.95,8.674,2.85,5.57125,5.1,11,14313,3180,1.65,8674,11,1,167.29,15,0,252.99,1,0,217.95,17,7,12.7,3869.19,0,0,0,fallback,8,2026-03-23T08:51:12.926897+00:00
osm_4731862821,Unknown Cafe,27.6776598,85.3138856,cafe,,,,True,openstreetmap,32.0,11.0,95.68,4132.89,8.0,1500.0,5.0,0.0,336.79,18.0,203.17,0.0,694.99,8.674,1.75,5.57125,9.6,11,14313,3180,1.65,8674,5,0,336.79,18,0,203.17,0,0,694.99,32,11,95.68,4132.89,0,0,0,fallback,8,2026-03-23T08:51:12.926897+00:00
osm_4754370529,Unknown Cafe,27.6783062,85.312212,cafe,,,,True,openstreetmap,38.0,10.0,8.33,4150.74,8.0,1500.0,2.0,0.0,241.9,15.0,279.97,0.0,845.42,8.674,1.3,5.57125,10.0,11,14313,3180,1.65,8674,2,0,241.9,15,0,279.97,0,0,845.42,38,10,8.33,4150.74,0,0,0,fallback,8,2026-03-23T08:51:12.926897+00:00
osm_4754408622,Unknown Cafe,27.6781984,85.3128841,cafe,,,,True,openstreetmap,38.0,9.0,30.55,4135.74,8.0,1500.0,3.0,0.0,306.54,15.0,298.63,0.0,781.14,8.674,1.45,5.57125,10.0,11,14313,3180,1.65,8674,3,0,306.54,15,0,298.63,0,0,781.14,38,9,30.55,4135.74,0,0,0,fallback,8,2026-03-23T08:51:12.926897+00:00
osm_4754439622,Unknown Cafe,27.6782188,85.3156226,cafe,,,,True,openstreetmap,28.0,5.0,132.67,4065.81,8.0,1500.0,4.0,0.0,307.01,22.0,116.23,0.0,514.57,8.674,1.6,5.57125,8.4,11,14313,3180,1.65,8674,4,0,307.01,22,4,116.23,0,0,514.57,28,5,132.67,4065.81,0,0,0,fallback,8,2026-03-23T08:51:12.926897+00:00
osm_4756492325,Unknown Cafe,27.6766295,85.3189936,cafe,,,,True,openstreetmap,28.0,5.0,46.75,4078.88,8.0,1500.0,11.0,0.0,291.04,28.0,21.56,1.0,326.37,8.674,2.85,5.57125,8.4,11,14313,3180,1.65,8674,11,0,291.04,28,6,21.56,1,0,326.37,28,5,46.75,4078.88,0,0,0,fallback,8,2026-03-23T08:51:12.926897+00:00
osm_4866405621,Unknown Cafe,27.694091,85.319602,cafe,,,,True,openstreetmap,8.0,2.0,0.0,347.17,26.0,349.59,1.0,0.0,221.12,4.0,211.24,3.0,28.35,39.47,3.22,6.8,5.59,11,14313,3180,1.65,8674,8,4,51.08,9,0,211.24,1,1,163.29,7,1,115.9,3595.85,4,3,4380,enriched,8,2026-03-23T08:51:12.926897+00:00
osm_6398038386,Unknown Cafe,27.6856343,85.3206265,cafe,,,,True,openstreetmap,9.0,0.0,278.1,3726.9,8.0,1500.0,11.0,1.0,163.43,13.0,27.61,0.0,724.51,8.674,2.5,5.57125,2.7,11,14313,3180,1.65,8674,11,1,163.43,13,2,27.61,0,0,724.51,9,0,278.1,3726.9,1,0,75,fallback,8,2026-03-23T08:51:12.926897+00:00
osm_11083487805,Unknown Cafe,27.6815132,85.3176079,cafe,,,,True,openstreetmap,20.0,2.0,14.04,3894.72,8.0,1500.0,8.0,2.0,128.59,11.0,169.8,1.0,408.01,8.674,2.55,5.57125,6.0,11,14313,3180,1.65,8674,8,2,128.59,11,1,169.8,1,0,408.01,20,2,14.04,3894.72,0,0,0,fallback,8,2026-03-23T08:51:12.926897+00:00
osm_11252223837,Unknown Cafe,27.685968,85.3176597,cafe,,,,True,openstreetmap,12.0,3.0,28.77,3760.5,8.0,1500.0,10.0,4.0,81.49,15.0,78.93,0.0,820.0,8.674,2.5,5.57125,3.6,11,14313,3180,1.65,8674,10,4,81.49,15,5,78.93,0,0,820.0,12,3,28.77,3760.5,1,0,75,fallback,8,2026-03-23T08:51:12.926897+00:00
osm_11740544969,Unknown Cafe,27.6762101,85.3189597,cafe,,,,True,openstreetmap,31.0,7.0,46.75,4100.46,8.0,1500.0,12.0,0.0,271.45,30.0,28.25,1.0,368.35,8.674,2.85,5.57125,9.3,11,14313,3180,1.65,8674,12,0,271.45,30,7,28.25,1,0,368.35,31,7,46.75,4100.46,0,0,0,fallback,8,2026-03-23T08:51:12.926897+00:00
osm_11861654770,Unknown Cafe,27.6894785,85.3281466,cafe,,,,True,openstreetmap,18.0,10.0,0.0,187.37,13.0,246.92,23.0,5.0,86.83,6.0,71.12,1.0,248.55,100.59,3.71,10.0,10.0,11,14313,3180,1.65,8674,59,12,42.33,8,2,71.12,0,0,838.21,16,8,30.99,3615.42,27,6,6401,enriched,8,2026-03-23T08:51:12.926897+00:00
osm_12861994078,Unknown Cafe,27.6767012,85.3162108,cafe,,,,True,openstreetmap,33.0,4.0,87.51,4124.47,8.0,1500.0,6.0,1.0,131.02,24.0,27.7,0.0,521.49,8.674,1.9,5.57125,9.9,11,14313,3180,1.65,8674,6,1,131.02,24,5,27.7,0,0,521.49,33,4,87.51,4124.47,0,0,0,fallback,8,2026-03-23T08:51:12.926897+00:00
osm_669530117,Vesper Cafe,27.6761258,85.3135444,cafe,,,,True,openstreetmap,37.0,6.0,51.37,4216.56,8.0,1500.0,5.0,0.0,280.7,16.0,93.78,0.0,783.6,8.674,1.75,5.57125,10.0,11,14313,3180,1.65,8674,5,0,280.7,16,4,93.78,0,0,783.6,37,6,51.37,4216.56,0,0,0,fallback,8,2026-03-23T08:51:12.926897+00:00
osm_2684818420,Work N Roll,27.6715851,85.3159634,cafe,,,,True,openstreetmap,24.0,6.0,16.22,4421.83,8.0,1500.0,16.0,3.0,65.73,13.0,71.04,0.0,857.02,8.674,2.5,5.57125,7.2,11,14313,3180,1.65,8674,16,3,65.73,13,1,71.04,0,0,857.02,24,6,16.22,4421.83,0,0,0,fallback,8,2026-03-23T08:51:12.926897+00:00
osm_2684803815,the swkuwa and tass ghar,27.6720317,85.3170501,cafe,,,,True,openstreetmap,17.0,5.0,6.75,4372.19,8.0,1500.0,14.0,5.0,91.15,11.0,177.7,0.0,804.13,8.674,2.5,5.57125,5.1,11,14313,3180,1.65,8674,14,5,91.15,11,1,177.7,0,0,804.13,17,5,6.75,4372.19,0,0,0,fallback,8,2026-03-23T08:51:12.926897+00:00
osm_9914348079,उपनगर क्याफे एण्ड इन,27.6846866,85.3126051,cafe,,,,True,openstreetmap,19.0,6.0,24.79,3914.17,8.0,1500.0,3.0,2.0,63.15,8.0,209.26,0.0,1012.99,8.674,1.45,5.57125,5.7,11,14313,3180,1.65,8674,3,2,63.15,8,0,209.26,0,0,1012.99,19,6,24.79,3914.17,0,0,0,fallback,8,2026-03-23T08:51:12.926897+00:00
osm_1389188958,कफी स्टेशन,27.6906972,85.3179342,cafe,,,,True,openstreetmap,7.0,3.0,0.0,249.68,22.0,233.68,2.0,0.0,223.0,7.0,152.92,4.0,41.6,64.94,5.28,8.6,4.96,11,14313,3180,1.65,8674,11,1,171.75,18,8,20.51,1,0,482.19,7,2,8.84,3662.44,5,0,4455,enriched,8,2026-03-23T08:51:12.926897+00:00
osm_9899595377,क्याफे कुचिनो,27.6784166,85.3132541,cafe,,,,True,openstreetmap,35.0,6.0,43.77,4115.78,8.0,1500.0,4.0,0.0,331.76,17.0,303.53,0.0,742.08,8.674,1.6,5.57125,10.0,11,14313,3180,1.65,8674,4,0,331.76,17,0,303.53,0,0,742.08,35,6,43.77,4115.78,0,0,0,fallback,8,2026-03-23T08:51:12.926897+00:00
osm_1849461260,चिया पसल,27.6784874,85.3211957,cafe,,,,True,openstreetmap,34.0,5.0,31.33,3966.6,8.0,1500.0,8.0,3.0,21.66,22.0,62.15,1.0,82.95,8.674,2.55,5.57125,10.0,11,14313,3180,1.65,8674,8,3,21.66,22,6,62.15,1,1,82.95,34,5,31.33,3966.6,0,0,0,fallback,8,2026-03-23T08:51:12.926897+00:00
osm_4308987489,द लन्च बक्स,27.6861575,85.315713,cafe,,,,True,openstreetmap,19.0,5.0,17.78,3794.93,8.0,1500.0,8.0,0.0,268.66,13.0,61.58,0.0,926.43,8.674,2.2,5.57125,5.7,11,14313,3180,1.65,8674,8,0,268.66,13,4,61.58,0,0,926.43,19,5,17.78,3794.93,0,0,0,fallback,8,2026-03-23T08:51:12.926897+00:00
osm_6548976166,नेवा क्याफे एण्ड फास्टफूड,27.6833582,85.3189191,cafe,,,,True,openstreetmap,18.0,0.0,210.52,3812.73,8.0,1500.0,7.0,4.0,117.61,13.0,8.64,0.0,504.57,8.674,2.05,5.57125,5.4,11,14313,3180,1.65,8674,7,4,117.61,13,2,8.64,0,0,504.57,18,0,210.52,3812.73,0,0,0,fallback,8,2026-03-23T08:51:12.926897+00:00
osm_1904414901,न्यूयोर्क क्याफे,27.6907767,85.3179357,cafe,,,,True,openstreetmap,7.0,3.0,0.0,245.17,23.0,243.18,2.0,0.0,216.79,7.0,157.89,4.0,49.82,64.94,5.16,8.6,4.96,11,14313,3180,1.65,8674,11,1,162.94,18,7,28.85,1,0,475.62,7,2,8.84,3661.22,5,0,4455,enriched,8,2026-03-23T08:51:12.926897+00:00
osm_4637331289,फालानो कफी घर,27.6792609,85.3170332,cafe,,,,True,openstreetmap,35.0,1.0,180.89,3991.99,8.0,1500.0,7.0,0.0,289.64,23.0,49.93,1.0,366.16,8.674,2.4,5.57125,10.0,11,14313,3180,1.65,8674,7,0,289.64,23,3,49.93,1,0,366.16,35,1,180.89,3991.99,0,0,0,fallback,8,2026-03-23T08:51:12.926897+00:00
osm_9946815888,फ्युजन फूड क्याफे,27.6863878,85.3132407,cafe,,,,True,openstreetmap,18.0,5.0,132.91,3852.71,8.0,1500.0,2.0,2.0,93.14,7.0,302.99,0.0,1095.3,8.674,1.3,5.57125,5.4,11,14313,3180,1.65,8674,2,2,93.14,7,0,302.99,0,0,1095.3,18,5,132.91,3852.71,0,0,0,fallback,8,2026-03-23T08:51:12.926897+00:00
osm_2543546393,भाउजूको भट्टी,27.6817082,85.3199675,cafe,,,,True,openstreetmap,19.0,5.0,18.2,3852.78,8.0,1500.0,10.0,1.0,81.52,13.0,202.05,1.0,297.94,8.674,2.85,5.57125,5.7,11,14313,3180,1.65,8674,10,1,81.52,13,0,202.05,1,0,297.94,19,5,18.2,3852.78,0,0,0,fallback,8,2026-03-23T08:51:12.926897+00:00
osm_4475439492,मोक्तान क्याफे,27.6816055,85.3201114,cafe,,,,True,openstreetmap,18.0,5.0,18.2,3854.67,8.0,1500.0,10.0,1.0,96.29,12.0,219.01,1.0,283.46,8.674,2.85,5.57125,5.4,11,14313,3180,1.65,8674,10,1,96.29,12,0,219.01,1,0,283.46,18,5,18.2,3854.67,0,0,0,fallback,8,2026-03-23T08:51:12.926897+00:00
osm_9926734921,युनिटी फूड क्याफे,27.6935868,85.3146088,cafe,,,,True,openstreetmap,7.0,2.0,0.0,315.36,31.0,290.87,2.0,1.0,150.18,6.0,19.93,5.0,16.67,62.39,3.64,10.0,4.96,11,14313,3180,1.65,8674,8,1,150.18,17,9,9.8,0,0,654.29,6,1,58.57,3699.95,4,0,3780,enriched,8,2026-03-23T08:51:12.926897+00:00
osm_4294367314,सनराइज क्याफे,27.6877796,85.3162127,cafe,,,,True,openstreetmap,17.0,1.0,186.96,3747.97,8.0,1500.0,8.0,0.0,280.35,15.0,48.87,0.0,841.15,8.674,2.2,5.57125,5.1,11,14313,3180,1.65,8674,8,0,280.35,15,4,48.87,0,0,841.15,17,1,186.96,3747.97,1,0,75,fallback,8,2026-03-23T08:51:12.926897+00:00
osm_9958455123,सिटी भ्यू क्याफे,27.6834052,85.3119197,cafe,,,,True,openstreetmap,18.0,6.0,68.28,3972.19,8.0,1500.0,4.0,0.0,219.3,5.0,52.56,0.0,991.38,8.674,1.35,5.57125,5.4,11,14313,3180,1.65,8674,4,0,219.3,5,1,52.56,0,0,991.38,18,6,68.28,3972.19,0,0,0,fallback,8,2026-03-23T08:51:12.926897+00:00
osm_1947167450,A Cube Cafe,27.6898738,85.305712,cafe,,,,True,openstreetmap,2.0,0.0,339.05,4063.91,8.0,1500.0,4.0,0.0,349.85,2.0,53.22,0.0,1593.33,6.086,0.9,5.57125,0.6,12,10956,2434,1.8,6086,4,0,349.85,2,1,53.22,0,0,1593.33,2,0,339.05,4063.91,2,0,0,fallback,8,2026-03-23T08:51:12.926897+00:00
osm_5265547821,Unknown Cafe,27.6984953,85.2992487,cafe,,,,True,openstreetmap,2.0,1.0,0.0,230.78,1.0,36.58,11.0,1.0,57.12,4.0,182.19,1.0,36.58,57.3,1.79,10.0,1.77,13,38439,8542,1.95,19712,28,2,57.12,5,2,2.86,0,0,1175.72,1,0,461.56,4329.02,13,0,4760,enriched,8,2026-03-23T08:51:12.926897+00:00
osm_6202563090,Unknown Cafe,27.6968325,85.2930821,cafe,,,,True,openstreetmap,3.0,2.0,0.0,85.64,0.0,500.0,10.0,2.0,192.84,3.0,177.76,0.0,500.0,44.56,0.0,7.7,2.41,13,38439,8542,1.95,19712,24,5,134.98,3,1,177.76,0,0,1169.31,2,1,13.05,4700.17,11,3,3520,enriched,8,2026-03-23T08:51:12.926897+00:00
osm_8571521518,Unknown Cafe,27.7073238,85.2821474,cafe,,,,True,openstreetmap,1.0,1.0,180.25,5599.42,8.0,1500.0,9.0,0.0,221.76,2.0,205.09,0.0,1460.68,19.712,1.65,5.57125,0.3,13,38439,8542,1.95,19712,9,0,221.76,2,0,205.09,0,0,1460.68,1,1,180.25,5599.42,5,0,676,fallback,8,2026-03-23T08:51:12.926897+00:00
osm_4371612099,राम्रो खाना क्याफे,27.706281,85.2883237,cafe,,,,True,openstreetmap,3.0,1.0,0.0,255.22,0.0,500.0,6.0,1.0,121.18,1.0,158.13,0.0,500.0,21.65,0.0,5.7,2.41,13,38439,8542,1.95,19712,13,2,119.13,2,1,158.13,0,0,1418.77,2,0,302.34,5123.93,7,1,1345,enriched,8,2026-03-23T08:51:12.926897+00:00
osm_6048834185,श्याम पान पसल,27.6967354,85.2931566,cafe,,,,True,openstreetmap,3.0,2.0,0.0,82.33,0.0,500.0,12.0,0.0,201.14,3.0,177.29,0.0,500.0,49.66,0.0,6.3,2.41,13,38439,8542,1.95,19712,26,2,147.23,3,1,177.29,0,0,1173.77,2,1,13.05,4695.35,11,2,3520,enriched,8,2026-03-23T08:51:12.926897+00:00
osm_4403774690,सोहन,27.7063656,85.2970783,cafe,,,,True,openstreetmap,2.0,2.0,0.0,91.07,0.0,500.0,10.0,2.0,171.77,0.0,500.0,0.0,500.0,25.46,0.0,5.0,1.77,13,38439,8542,1.95,19712,20,3,169.94,2,0,418.54,0,0,590.47,1,1,182.13,4543.23,10,1,3713,enriched,8,2026-03-23T08:51:12.926897+00:00
osm_1937710492,A Cafe and Lounge,27.6750154,85.3023732,cafe,,,,True,openstreetmap,1.0,0.0,491.81,4703.8,8.0,1500.0,3.0,1.0,152.95,1.0,199.64,0.0,869.53,22.577,0.6,5.57125,0.3,14,47412,10536,2.1,22577,3,1,152.95,1,1,199.64,0,0,869.53,1,0,491.81,4703.8,0,0,0,fallback,8,2026-03-23T08:51:12.926897+00:00
osm_2164964250,ASSA Cafe,27.6701365,85.3096762,cafe,,,,True,openstreetmap,17.0,6.0,46.37,4686.83,8.0,1500.0,6.0,1.0,46.8,9.0,30.26,0.0,862.18,22.577,1.9,5.57125,5.1,14,47412,10536,2.1,22577,6,1,46.8,9,3,30.26,0,0,862.18,17,6,46.37,4686.83,0,0,0,fallback,8,2026-03-23T08:51:12.926897+00:00
