place_id,name,type,source,lat,lng,ward_number,population,households,area_sqkm,population_density,population_density_proxy,rating,review_count,price_level,has_rating,log_review_count,rating_review_signal,competitors_within_500m,competitors_within_200m,competitors_min_distance,competitors_avg_distance,roads_within_500m,roads_avg_distance,schools_within_500m,schools_within_200m,schools_min_distance,hospitals_within_500m,hospitals_min_distance,bus_stops_within_500m,bus_stops_min_distance,education_points_within_500m,education_points_within_200m,education_students_within_500m,education_intensity_score,accessibility_score,foot_traffic_score,competition_pressure,location_density_score,ward_population_log,road_feature_source,is_operational,computed_schools_within_500m,computed_schools_within_200m,computed_schools_min_distance,computed_hospitals_within_500m,computed_hospitals_within_200m,computed_hospitals_min_distance,computed_bus_stops_within_500m,computed_bus_stops_within_200m,computed_bus_stops_min_distance,computed_competitors_within_500m,computed_competitors_within_200m,computed_competitors_min_distance,computed_competitors_avg_distance,dataset_count_raw_files,combined_at
osm_9582419893,फल्चा food station,cafe,openstreetmap,27.6700744,85.2815227,,37599.0,8355.0,2.2,14704.0,14.704,0.0,0.0,0.0,0,0.0,0.0,18.0,8.0,16.66,6131.39,8.0,1500.0,4.0,0.0,272.84,11.0,28.2,1.0,253.63,0,0,0,0.0,1.95,5.57125,5.4,7.6813,10.5348,fallback,True,4,0,272.84,11,1,28.2,1,0,253.63,18,8,16.66,6131.39,8,2026-03-23T08:50:30.648265+00:00
osm_9582461935,Quick bites cafe,cafe,openstreetmap,27.6691054,85.2825027,,37599.0,8355.0,2.2,14704.0,14.704,0.0,0.0,0.0,0,0.0,0.0,13.0,6.0,101.9,6118.93,8.0,1500.0,3.0,0.0,206.92,8.0,117.02,1.0,382.91,0,0,0,0.0,1.8,5.57125,3.9,7.6363,10.5348,fallback,True,3,0,206.92,8,3,117.02,1,0,382.91,13,6,101.9,6118.93,8,2026-03-23T08:50:30.648265+00:00
osm_9599178617,Unknown Cafe,cafe,openstreetmap,27.7027,85.3422324,9.0,34606.0,7690.0,2.1,16479.0,16.479,0.0,0.0,0.0,0,0.0,0.0,5.0,1.0,0.0,254.98,1.0,135.94,21.0,2.0,43.6,1.0,452.77,0.0,500.0,25,5,10638,12.8545,0.44,8.7,3.68,8.9446,10.4518,enriched,True,50,8,42.75,5,0,246.4,2,1,119.94,4,0,260.16,3842.47,8,2026-03-23T08:50:30.648265+00:00
osm_9614642352,Araniko Cafe,cafe,openstreetmap,27.6540984,85.3920175,,37599.0,8355.0,2.2,14704.0,14.704,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,1605.01,8390.97,8.0,1500.0,0.0,0.0,4389.19,0.0,4291.9,0.0,5291.04,0,0,0,0.0,0.0,5.57125,0.0,7.0963,10.5348,fallback,True,0,0,4389.19,0,0,4291.9,0,0,5291.04,0,0,1605.01,8390.97,8,2026-03-23T08:50:30.648265+00:00
osm_9625959605,New K.S.M.S. Fast Food And Cafe,cafe,openstreetmap,27.6663142,85.2656169,,37599.0,8355.0,2.2,14704.0,14.704,0.0,0.0,0.0,0,0.0,0.0,4.0,2.0,105.61,7501.27,8.0,1500.0,1.0,1.0,138.94,6.0,13.36,0.0,1132.69,0,0,0,0.0,1.05,5.57125,1.2,7.4113,10.5348,fallback,True,1,1,138.94,6,6,13.36,0,0,1132.69,4,2,105.61,7501.27,8,2026-03-23T08:50:30.648265+00:00
osm_9626222309,Dawn cafe,cafe,openstreetmap,27.668079,85.2786984,,37599.0,8355.0,2.2,14704.0,14.704,0.0,0.0,0.0,0,0.0,0.0,16.0,0.0,220.91,6429.78,8.0,1500.0,2.0,0.0,327.58,8.0,186.36,1.0,289.0,0,0,0,0.0,1.65,5.57125,4.8,7.5913,10.5348,fallback,True,2,0,327.58,8,1,186.36,1,0,289.0,16,0,220.91,6429.78,8,2026-03-23T08:50:30.648265+00:00
osm_9626250287,Green house cafeteria,cafe,openstreetmap,27.6657684,85.2735829,,37599.0,8355.0,2.2,14704.0,14.704,0.0,0.0,0.0,0,0.0,0.0,1.0,0.0,318.0,6921.66,8.0,1500.0,3.0,0.0,237.93,3.0,338.28,0.0,764.28,0,0,0,0.0,0.9,5.57125,0.3,7.3663,10.5348,fallback,True,3,0,237.93,3,0,338.28,0,0,764.28,1,0,318.0,6921.66,8,2026-03-23T08:50:30.648265+00:00
osm_9626257242,Upendra tea shop,cafe,openstreetmap,27.6679814,85.2756282,,37599.0,8355.0,2.2,14704.0,14.704,0.0,0.0,0.0,0,0.0,0.0,7.0,0.0,302.55,6652.92,8.0,1500.0,3.0,2.0,69.71,5.0,41.66,1.0,448.62,0,0,0,0.0,1.55,5.57125,2.1,7.5613,10.5348,fallback,True,3,2,69.71,5,3,41.66,1,0,448.62,7,0,302.55,6652.92,8,2026-03-23T08:50:30.648265+00:00
osm_9635024428,Miss you Pani puri,cafe,openstreetmap,27.6659129,85.2921106,,37599.0,8355.0,2.2,14704.0,14.704,0.0,0.0,0.0,0,0.0,0.0,2.0,1.0,105.71,5739.88,8.0,1500.0,1.0,0.0,380.03,1.0,64.76,0.0,1262.01,0,0,0,0.0,0.3,5.57125,0.6,7.1863,10.5348,fallback,True,1,0,380.03,1,1,64.76,0,0,1262.01,2,1,105.71,5739.88,8,2026-03-23T08:50:30.648265+00:00
osm_9642585502,Sanjib hotel,cafe,openstreetmap,27.6553063,85.2794818,,37599.0,8355.0,2.2,14704.0,14.704,0.0,0.0,0.0,0,0.0,0.0,1.0,0.0,260.97,7195.66,8.0,1500.0,0.0,0.0,564.61,0.0,636.78,0.0,1707.93,0,0,0,0.0,0.0,5.57125,0.3,7.0963,10.5348,fallback,True,0,0,564.61,0,0,636.78,0,0,1707.93,1,0,260.97,7195.66,8,2026-03-23T08:50:30.648265+00:00
osm_9642604692,UB food corner,cafe,openstreetmap,27.6551886,85.2768355,,37599.0,8355.0,2.2,14704.0,14.704,0.0,0.0,0.0,0,0.0,0.0,1.0,0.0,260.97,7370.58,8.0,1500.0,0.0,0.0,615.32,0.0,889.21,0.0,1734.02,0,0,0,0.0,0.0,5.57125,0.3,7.0963,10.5348,fallback,True,0,0,615.32,0,0,889.21,0,0,1734.02,1,0,260.97,7370.58,8,2026-03-23T08:50:30.648265+00:00
osm_9642608565,Dhading khaja ghar,cafe,openstreetmap,27.651835,85.286215,,37599.0,8355.0,2.2,14704.0,14.704,0.0,0.0,0.0,0,0.0,0.0,2.0,2.0,17.0,7072.63,8.0,1500.0,1.0,0.0,227.44,3.0,34.21,0.0,2209.6,0,0,0,0.0,0.6,5.57125,0.6,7.2763,10.5348,fallback,True,1,0,227.44,3,1,34.21,0,0,2209.6,2,2,17.0,7072.63,8,2026-03-23T08:50:30.648265+00:00
osm_9642627382,Centerpoint,cafe,openstreetmap,27.6500481,85.2812923,,37599.0,8355.0,2.2,14704.0,14.704,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,507.47,7485.74,8.0,1500.0,3.0,2.0,167.08,2.0,283.68,0.0,2302.82,0,0,0,0.0,0.75,5.57125,0.0,7.3213,10.5348,fallback,True,3,2,167.08,2,0,283.68,0,0,2302.82,0,0,507.47,7485.74,8,2026-03-23T08:50:30.648265+00:00
osm_9642767690,Aarohi Fast Food And Cafe,cafe,openstreetmap,27.661499,85.2782202,,37599.0,8355.0,2.2,14704.0,14.704,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,658.75,6853.78,8.0,1500.0,0.0,0.0,632.86,0.0,782.63,0.0,1021.91,0,0,0,0.0,0.0,5.57125,0.0,7.0963,10.5348,fallback,True,0,0,632.86,0,0,782.63,0,0,1021.91,0,0,658.75,6853.78,8,2026-03-23T08:50:30.648265+00:00
osm_9645212013,Bake 8,cafe,openstreetmap,27.6766095,85.2760662,,37599.0,8355.0,2.2,14704.0,14.704,0.0,0.0,0.0,0,0.0,0.0,16.0,2.0,146.01,6239.22,8.0,1500.0,7.0,3.0,147.47,25.0,21.85,0.0,723.12,0,0,0,0.0,2.05,5.57125,4.8,7.7113,10.5348,fallback,True,7,3,147.47,25,2,21.85,0,0,723.12,16,2,146.01,6239.22,8,2026-03-23T08:50:30.648265+00:00
osm_9648156186,Classic sports and bar,cafe,openstreetmap,27.6741837,85.2802914,,37599.0,8355.0,2.2,14704.0,14.704,0.0,0.0,0.0,0,0.0,0.0,30.0,6.0,20.47,6022.49,8.0,1500.0,6.0,0.0,225.81,25.0,13.08,1.0,410.82,0,0,0,0.0,2.25,5.57125,9.0,7.7713,10.5348,fallback,True,6,0,225.81,25,10,13.08,1,0,410.82,30,6,20.47,6022.49,8,2026-03-23T08:50:30.648265+00:00
osm_9655500800,Flame cafe,cafe,openstreetmap,27.6825547,85.278853,,37599.0,8355.0,2.2,14704.0,14.704,0.0,0.0,0.0,0,0.0,0.0,10.0,3.0,138.67,5854.35,8.0,1500.0,12.0,1.0,133.68,15.0,95.82,0.0,1257.1,1,0,300,1.4914,2.5,5.57125,3.0,7.8463,10.5348,fallback,True,12,1,133.68,15,5,95.82,0,0,1257.1,10,3,138.67,5854.35,8,2026-03-23T08:50:30.648265+00:00
osm_9655516768,Newari Khaja and Cafe,cafe,openstreetmap,27.6905035,85.2772537,,37599.0,8355.0,2.2,14704.0,14.704,0.0,0.0,0.0,0,0.0,0.0,10.0,4.0,17.75,5850.41,8.0,1500.0,10.0,1.0,157.53,15.0,40.68,0.0,555.14,2,0,600,1.9797,2.5,5.57125,3.0,7.8463,10.5348,fallback,True,10,1,157.53,15,4,40.68,0,0,555.14,10,4,17.75,5850.41,8,2026-03-23T08:50:30.648265+00:00
osm_9655535678,Dawn To Dusk Fast Food and bakery,cafe,openstreetmap,27.6863063,85.2773108,,37599.0,8355.0,2.2,14704.0,14.704,0.0,0.0,0.0,0,0.0,0.0,8.0,0.0,216.17,5897.77,8.0,1500.0,10.0,3.0,86.73,12.0,19.03,0.0,916.51,1,0,300,1.4914,2.5,5.57125,2.4,7.8463,10.5348,fallback,True,10,3,86.73,12,7,19.03,0,0,916.51,8,0,216.17,5897.77,8,2026-03-23T08:50:30.648265+00:00
osm_9657770374,Tea and hub,cafe,openstreetmap,27.6814167,85.2794291,,37599.0,8355.0,2.2,14704.0,14.704,0.0,0.0,0.0,0,0.0,0.0,9.0,5.0,45.47,5839.39,8.0,1500.0,8.0,2.0,134.74,10.0,11.49,0.0,1196.61,1,0,300,1.4914,2.2,5.57125,2.7,7.7563,10.5348,fallback,True,8,2,134.74,10,6,11.49,0,0,1196.61,9,5,45.47,5839.39,8,2026-03-23T08:50:30.648265+00:00
osm_9657791019,China Chautari Cafe,cafe,openstreetmap,27.6758606,85.2811568,,37599.0,8355.0,2.2,14704.0,14.704,0.0,0.0,0.0,0,0.0,0.0,17.0,5.0,48.64,5895.02,8.0,1500.0,6.0,0.0,265.26,20.0,73.97,0.0,614.81,0,0,0,0.0,1.9,5.57125,5.1,7.6663,10.5348,fallback,True,6,0,265.26,20,12,73.97,0,0,614.81,17,5,48.64,5895.02,8,2026-03-23T08:50:30.648265+00:00
osm_9662451189,Cafeteria khaja ghar,cafe,openstreetmap,27.6798644,85.2845156,,37599.0,8355.0,2.2,14704.0,14.704,0.0,0.0,0.0,0,0.0,0.0,9.0,2.0,11.1,5526.32,8.0,1500.0,5.0,0.0,234.58,6.0,345.26,0.0,970.09,0,0,0,0.0,1.65,5.57125,2.7,7.5913,10.5348,fallback,True,5,0,234.58,6,0,345.26,0,0,970.09,9,2,11.1,5526.32,8,2026-03-23T08:50:30.648265+00:00
osm_9662467560,Education canteen,cafe,openstreetmap,27.6828569,85.2835373,,37599.0,8355.0,2.2,14704.0,14.704,0.0,0.0,0.0,0,0.0,0.0,13.0,0.0,236.37,5508.86,8.0,1500.0,10.0,2.0,63.07,6.0,321.24,0.0,1199.7,1,0,300,1.4914,2.4,5.57125,3.9,7.8163,10.5348,fallback,True,10,2,63.07,6,0,321.24,0,0,1199.7,13,0,236.37,5508.86,8,2026-03-23T08:50:30.648265+00:00
osm_9662468504,Aries canteen,cafe,openstreetmap,27.6813543,85.2852353,,37599.0,8355.0,2.2,14704.0,14.704,0.0,0.0,0.0,0,0.0,0.0,7.0,3.0,160.33,5433.21,8.0,1500.0,6.0,0.0,246.11,0.0,519.84,0.0,970.93,1,0,0,0.35,0.9,5.57125,2.1,7.3663,10.5348,fallback,True,6,0,246.11,0,0,519.84,0,0,970.93,7,3,160.33,5433.21,8,2026-03-23T08:50:30.648265+00:00
osm_9662481634,Arnee cafe,cafe,openstreetmap,27.680577,85.2792905,,37599.0,8355.0,2.2,14704.0,14.704,0.0,0.0,0.0,0,0.0,0.0,14.0,5.0,35.76,5872.14,8.0,1500.0,8.0,0.0,223.39,12.0,25.88,0.0,1102.9,1,0,300,1.4914,2.2,5.57125,4.2,7.7563,10.5348,fallback,True,8,0,223.39,12,6,25.88,0,0,1102.9,14,5,35.76,5872.14,8,2026-03-23T08:50:30.648265+00:00
osm_9662482712,Kirtipur Cafeteria,cafe,openstreetmap,27.6799577,85.2845558,,37599.0,8355.0,2.2,14704.0,14.704,0.0,0.0,0.0,0,0.0,0.0,8.0,2.0,11.1,5520.68,8.0,1500.0,5.0,0.0,240.24,5.0,355.98,0.0,969.61,0,0,0,0.0,1.5,5.57125,2.4,7.5463,10.5348,fallback,True,5,0,240.24,5,0,355.98,0,0,969.61,8,2,11.1,5520.68,8,2026-03-23T08:50:30.648265+00:00
osm_9662537965,Newa Cafe,cafe,openstreetmap,27.6744488,85.2769286,,37599.0,8355.0,2.2,14704.0,14.704,0.0,0.0,0.0,0,0.0,0.0,27.0,3.0,77.94,6254.68,8.0,1500.0,6.0,5.0,101.58,28.0,62.7,1.0,469.44,0,0,0,0.0,2.25,5.57125,8.1,7.7713,10.5348,fallback,True,6,5,101.58,28,5,62.7,1,0,469.44,27,3,77.94,6254.68,8,2026-03-23T08:50:30.648265+00:00
osm_9671812899,Mitho Khaja Ghar,cafe,openstreetmap,27.7278825,85.3423333,4.0,43311.0,9624.0,1.6,27069.0,27.069,0.0,0.0,0.0,0,0.0,0.0,10.0,4.0,0.0,275.42,8.0,369.33,6.0,2.0,130.48,1.0,297.67,1.0,490.71,9,3,1925,6.0126,1.28,6.0,6.87,11.9582,10.6762,enriched,True,21,5,64.06,10,1,197.25,2,0,333.67,11,3,17.45,4807.65,8,2026-03-23T08:50:30.648265+00:00
osm_9702816493,Bukeba Cafe,cafe,openstreetmap,27.683493,85.3128823,,37599.0,8355.0,2.2,14704.0,14.704,0.0,0.0,0.0,0,0.0,0.0,18.0,5.0,80.37,3940.38,8.0,1500.0,4.0,1.0,195.45,8.0,137.07,0.0,914.56,0,0,0,0.0,1.6,5.57125,5.4,7.5763,10.5348,fallback,True,4,1,195.45,8,1,137.07,0,0,914.56,18,5,80.37,3940.38,8,2026-03-23T08:50:30.648265+00:00
osm_9708671382,Dd Bahini Khaja Ghar,cafe,openstreetmap,27.6901332,85.2778513,,37599.0,8355.0,2.2,14704.0,14.704,0.0,0.0,0.0,0,0.0,0.0,11.0,5.0,63.0,5806.75,8.0,1500.0,8.0,1.0,86.06,16.0,41.27,0.0,538.5,1,0,300,1.4914,2.2,5.57125,3.3,7.7563,10.5348,fallback,True,8,1,86.06,16,6,41.27,0,0,538.5,11,5,63.0,5806.75,8,2026-03-23T08:50:30.648265+00:00
osm_9708687131,Crossway,cafe,openstreetmap,27.6734099,85.2647137,,37599.0,8355.0,2.2,14704.0,14.704,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,667.01,7269.07,8.0,1500.0,0.0,0.0,812.43,0.0,688.2,0.0,1390.14,0,0,0,0.0,0.0,5.57125,0.0,7.0963,10.5348,fallback,True,0,0,812.43,0,0,688.2,0,0,1390.14,0,0,667.01,7269.07,8,2026-03-23T08:50:30.648265+00:00
osm_9708690736,हाम्रो रेस्टुरेन्ट र क्याफे,cafe,openstreetmap,27.6810272,85.2792886,,37599.0,8355.0,2.2,14704.0,14.704,0.0,0.0,0.0,0,0.0,0.0,12.0,6.0,30.65,5860.0,8.0,1500.0,8.0,1.0,178.77,12.0,53.36,0.0,1152.94,1,0,300,1.4914,2.2,5.57125,3.6,7.7563,10.5348,fallback,True,8,1,178.77,12,6,53.36,0,0,1152.94,12,6,30.65,5860.0,8,2026-03-23T08:50:30.648265+00:00
osm_9708691480,Khana And Khaja Ghar,cafe,openstreetmap,27.6907237,85.2771329,,37599.0,8355.0,2.2,14704.0,14.704,0.0,0.0,0.0,0,0.0,0.0,10.0,4.0,27.22,5858.26,8.0,1500.0,10.0,1.0,182.57,14.0,21.72,0.0,550.09,2,0,600,1.9797,2.5,5.57125,3.0,7.8463,10.5348,fallback,True,10,1,182.57,14,4,21.72,0,0,550.09,10,4,27.22,5858.26,8,2026-03-23T08:50:30.648265+00:00
osm_9708698914,Sewaro Khaja Ghar,cafe,openstreetmap,27.6901953,85.2788016,,37599.0,8355.0,2.2,14704.0,14.704,0.0,0.0,0.0,0,0.0,0.0,12.0,5.0,93.82,5732.71,8.0,1500.0,9.0,2.0,71.85,17.0,115.91,1.0,471.83,1,0,300,1.4914,2.7,5.57125,3.6,7.9063,10.5348,fallback,True,9,2,71.85,17,5,115.91,1,0,471.83,12,5,93.82,5732.71,8,2026-03-23T08:50:30.648265+00:00
osm_9708707184,Suwash Khaja Ghat,cafe,openstreetmap,27.6903004,85.2803175,,37599.0,8355.0,2.2,14704.0,14.704,0.0,0.0,0.0,0,0.0,0.0,13.0,1.0,149.71,5616.6,8.0,1500.0,14.0,2.0,57.56,13.0,205.92,2.0,388.74,4,0,1549,2.8692,3.2,5.57125,3.9,8.0563,10.5348,fallback,True,14,2,57.56,13,0,205.92,2,0,388.74,13,1,149.71,5616.6,8,2026-03-23T08:50:30.648265+00:00
osm_9708710161,Kirtipur Newari Khaja Ghar,cafe,openstreetmap,27.6808319,85.279069,,37599.0,8355.0,2.2,14704.0,14.704,0.0,0.0,0.0,0,0.0,0.0,13.0,6.0,30.65,5881.54,8.0,1500.0,8.0,0.0,208.56,11.0,25.46,0.0,1130.96,1,0,300,1.4914,2.2,5.57125,3.9,7.7563,10.5348,fallback,True,8,0,208.56,11,6,25.46,0,0,1130.96,13,6,30.65,5881.54,8,2026-03-23T08:50:30.648265+00:00
osm_9708715243,Dhuna Tapari momo,cafe,openstreetmap,27.6885992,85.2777468,,37599.0,8355.0,2.2,14704.0,14.704,0.0,0.0,0.0,0,0.0,0.0,9.0,2.0,50.79,5831.12,8.0,1500.0,8.0,3.0,134.28,14.0,31.73,0.0,676.44,0,0,0,0.0,2.2,5.57125,2.7,7.7563,10.5348,fallback,True,8,3,134.28,14,2,31.73,0,0,676.44,9,2,50.79,5831.12,8,2026-03-23T08:50:30.648265+00:00
osm_9708720317,Chapate Panipuri Shop,cafe,openstreetmap,27.6801644,85.2795927,,37599.0,8355.0,2.2,14704.0,14.704,0.0,0.0,0.0,0,0.0,0.0,16.0,6.0,54.68,5861.67,8.0,1500.0,8.0,0.0,257.53,12.0,74.03,0.0,1058.16,1,0,300,1.4914,2.2,5.57125,4.8,7.7563,10.5348,fallback,True,8,0,257.53,12,6,74.03,0,0,1058.16,16,6,54.68,5861.67,8,2026-03-23T08:50:30.648265+00:00
osm_9708736818,Newari Khaja And Cafe,cafe,openstreetmap,27.6905551,85.2774243,,37599.0,8355.0,2.2,14704.0,14.704,0.0,0.0,0.0,0,0.0,0.0,10.0,4.0,17.75,5836.58,8.0,1500.0,10.0,1.0,148.89,15.0,25.67,0.0,538.4,2,0,600,1.9797,2.5,5.57125,3.0,7.8463,10.5348,fallback,True,10,1,148.89,15,4,25.67,0,0,538.4,10,4,17.75,5836.58,8,2026-03-23T08:50:30.648265+00:00
osm_9719766410,Rashna Store,cafe,openstreetmap,27.6783674,85.2753664,,37599.0,8355.0,2.2,14704.0,14.704,0.0,0.0,0.0,0,0.0,0.0,12.0,2.0,126.08,6235.41,8.0,1500.0,6.0,0.0,244.83,10.0,118.04,0.0,929.91,0,0,0,0.0,1.9,5.57125,3.6,7.6663,10.5348,fallback,True,6,0,244.83,10,3,118.04,0,0,929.91,12,2,126.08,6235.41,8,2026-03-23T08:50:30.648265+00:00
osm_9719770043,Sonu Khaja Ghar,cafe,openstreetmap,27.6728997,85.2740391,,37599.0,8355.0,2.2,14704.0,14.704,0.0,0.0,0.0,0,0.0,0.0,11.0,2.0,87.06,6537.71,8.0,1500.0,5.0,0.0,262.86,12.0,39.36,0.0,551.27,0,0,0,0.0,1.75,5.57125,3.3,7.6213,10.5348,fallback,True,5,0,262.86,12,3,39.36,0,0,551.27,11,2,87.06,6537.71,8,2026-03-23T08:50:30.648265+00:00
osm_9719783077,Deepa Khaja Ghar,cafe,openstreetmap,27.6723051,85.2734639,,37599.0,8355.0,2.2,14704.0,14.704,0.0,0.0,0.0,0,0.0,0.0,9.0,2.0,84.47,6607.4,8.0,1500.0,5.0,0.0,349.23,11.0,45.19,0.0,578.17,0,0,0,0.0,1.75,5.57125,2.7,7.6213,10.5348,fallback,True,5,0,349.23,11,4,45.19,0,0,578.17,9,2,84.47,6607.4,8,2026-03-23T08:50:30.648265+00:00
osm_9719784869,Momo and Newari khaja ghar,cafe,openstreetmap,27.672008,85.2726744,,37599.0,8355.0,2.2,14704.0,14.704,0.0,0.0,0.0,0,0.0,0.0,8.0,2.0,84.47,6681.52,8.0,1500.0,3.0,0.0,422.8,8.0,104.62,0.0,643.92,0,0,0,0.0,1.45,5.57125,2.4,7.5313,10.5348,fallback,True,3,0,422.8,8,3,104.62,0,0,643.92,8,2,84.47,6681.52,8,2026-03-23T08:50:30.648265+00:00
osm_9719793233,Laxmi Bahadur Tea Shop,cafe,openstreetmap,27.6791976,85.2766063,,37599.0,8355.0,2.2,14704.0,14.704,0.0,0.0,0.0,0,0.0,0.0,14.0,1.0,153.06,6114.36,8.0,1500.0,6.0,0.0,340.67,19.0,36.81,0.0,978.86,0,0,0,0.0,1.9,5.57125,4.2,7.6663,10.5348,fallback,True,6,0,340.67,19,1,36.81,0,0,978.86,14,1,153.06,6114.36,8,2026-03-23T08:50:30.648265+00:00
osm_9720303340,हिप हप पानिपुरी,cafe,openstreetmap,27.6761068,85.279402,,37599.0,8355.0,2.2,14704.0,14.704,0.0,0.0,0.0,0,0.0,0.0,24.0,7.0,94.51,6009.42,8.0,1500.0,7.0,1.0,114.51,24.0,162.87,0.0,606.63,0,0,0,0.0,2.05,5.57125,7.2,7.7113,10.5348,fallback,True,7,1,114.51,24,13,162.87,0,0,606.63,24,7,94.51,6009.42,8,2026-03-23T08:50:30.648265+00:00
osm_9722112517,Unknown Cafe,cafe,openstreetmap,27.7308836,85.363403,6.0,59247.0,13166.0,1.8,32915.0,32.915,0.0,0.0,0.0,0,0.0,0.0,3.0,1.0,0.0,221.86,0.0,500.0,6.0,1.0,159.37,0.0,500.0,0.0,500.0,4,1,2080,3.3781,0.0,3.8,2.41,12.8502,10.9895,enriched,True,10,2,159.37,0,0,740.82,0,0,1374.75,3,0,203.93,5917.46,8,2026-03-23T08:50:30.648265+00:00
osm_9722113223,Unknown Cafe,cafe,openstreetmap,27.7344926,85.3704571,6.0,59247.0,13166.0,1.8,32915.0,32.915,0.0,0.0,0.0,0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,500.0,2.0,1.0,187.75,0.0,500.0,0.0,500.0,1,0,160,1.3663,0.0,2.6,1.14,12.4302,10.9895,enriched,True,3,1,187.75,0,0,589.54,0,0,2067.64,0,0,611.25,6576.63,8,2026-03-23T08:50:30.648265+00:00
osm_9722231334,Chwasaa chussai food,cafe,openstreetmap,27.6639731,85.2537447,,37599.0,8355.0,2.2,14704.0,14.704,0.0,0.0,0.0,0,0.0,0.0,2.0,1.0,135.12,8584.7,8.0,1500.0,2.0,0.0,250.61,2.0,68.26,1.0,129.55,0,0,0,0.0,0.95,5.57125,0.6,7.3813,10.5348,fallback,True,2,0,250.61,2,1,68.26,1,1,129.55,2,1,135.12,8584.7,8,2026-03-23T08:50:30.648265+00:00
osm_9722237633,Sabita kirana tadha chiya pasal,cafe,openstreetmap,27.6607649,85.2593319,,37599.0,8355.0,2.2,14704.0,14.704,0.0,0.0,0.0,0,0.0,0.0,2.0,1.0,78.21,8288.82,8.0,1500.0,1.0,0.0,310.1,1.0,491.32,0.0,695.62,0,0,0,0.0,0.3,5.57125,0.6,7.1863,10.5348,fallback,True,1,0,310.1,1,0,491.32,0,0,695.62,2,1,78.21,8288.82,8,2026-03-23T08:50:30.648265+00:00
osm_9722253664,Gulmeli khaja and momo house,cafe,openstreetmap,27.6687304,85.2689513,,37599.0,8355.0,2.2,14704.0,14.704,0.0,0.0,0.0,0,0.0,0.0,3.0,0.0,301.1,7121.45,8.0,1500.0,2.0,0.0,301.66,5.0,233.75,0.0,1015.85,0,0,0,0.0,1.05,5.57125,0.9,7.4113,10.5348,fallback,True,2,0,301.66,5,0,233.75,0,0,1015.85,3,0,301.1,7121.45,8,2026-03-23T08:50:30.648265+00:00
osm_9722257763,NIS Cafe,cafe,openstreetmap,27.666944,85.2664196,,37599.0,8355.0,2.2,14704.0,14.704,0.0,0.0,0.0,0,0.0,0.0,4.0,2.0,22.28,7406.66,8.0,1500.0,1.0,1.0,85.22,6.0,48.42,0.0,1221.19,0,0,0,0.0,1.05,5.57125,1.2,7.4113,10.5348,fallback,True,1,1,85.22,6,4,48.42,0,0,1221.19,4,2,22.28,7406.66,8,2026-03-23T08:50:30.648265+00:00
osm_9722262263,S.S. khaja ghar,cafe,openstreetmap,27.661309,85.2588287,,37599.0,8355.0,2.2,14704.0,14.704,0.0,0.0,0.0,0,0.0,0.0,3.0,1.0,78.21,8299.86,8.0,1500.0,2.0,0.0,283.35,1.0,425.0,0.0,618.12,0,0,0,0.0,0.45,5.57125,0.9,7.2313,10.5348,fallback,True,2,0,283.35,1,0,425.0,0,0,618.12,3,1,78.21,8299.86,8,2026-03-23T08:50:30.648265+00:00
osm_9722270162,Bimala Tamang khaja ghar,cafe,openstreetmap,27.663927,85.2650934,,37599.0,8355.0,2.2,14704.0,14.704,0.0,0.0,0.0,0,0.0,0.0,3.0,0.0,270.4,7664.8,8.0,1500.0,1.0,0.0,334.0,6.0,239.9,0.0,1080.04,0,0,0,0.0,1.05,5.57125,0.9,7.4113,10.5348,fallback,True,1,0,334.0,6,0,239.9,0,0,1080.04,3,0,270.4,7664.8,8,2026-03-23T08:50:30.648265+00:00
osm_9722285290,Mantri khaja ghar and pul house,cafe,openstreetmap,27.6630855,85.2580846,,37599.0,8355.0,2.2,14704.0,14.704,0.0,0.0,0.0,0,0.0,0.0,4.0,0.0,210.69,8268.48,8.0,1500.0,2.0,0.0,371.05,2.0,344.83,1.0,441.21,0,0,0,0.0,0.95,5.57125,1.2,7.3813,10.5348,fallback,True,2,0,371.05,2,0,344.83,1,0,441.21,4,0,210.69,8268.48,8,2026-03-23T08:50:30.648265+00:00
osm_9722286174,Godam khaja ghar,cafe,openstreetmap,27.6627986,85.2540968,,37599.0,8355.0,2.2,14704.0,14.704,0.0,0.0,0.0,0,0.0,0.0,3.0,1.0,135.12,8611.19,8.0,1500.0,2.0,1.0,119.31,2.0,75.27,1.0,252.27,0,0,0,0.0,0.95,5.57125,0.9,7.3813,10.5348,fallback,True,2,1,119.31,2,2,75.27,1,0,252.27,3,1,135.12,8611.19,8,2026-03-23T08:50:30.648265+00:00
osm_9724408515,Jalbinayak Newari Khaja Ghar,cafe,openstreetmap,27.6583442,85.2912746,,37599.0,8355.0,2.2,14704.0,14.704,0.0,0.0,0.0,0,0.0,0.0,5.0,4.0,21.0,6306.3,8.0,1500.0,1.0,1.0,136.56,1.0,99.76,0.0,1472.46,0,0,0,0.0,0.3,5.57125,1.5,7.1863,10.5348,fallback,True,1,1,136.56,1,1,99.76,0,0,1472.46,5,4,21.0,6306.3,8,2026-03-23T08:50:30.648265+00:00
